"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.58598808036618e-09,0.115918775285118,0.795,0.796,7.04785191422998e-05,"4","LY6E"
9.0211110948324e-09,0.481805427697597,0.338,0.325,0.000245861361778562,"4","ITGA3"
9.62281985794592e-09,0.180695503504466,0.726,0.761,0.000262260332408458,"4","VPS28"
1.5481660874999e-08,0.288689755740873,0.483,0.496,0.000421937185487222,"4","HSBP1L1"
6.3458127397766e-08,0.115428572553102,0.829,0.868,0.00172948780409871,"4","ITGB1"
7.09802062699981e-08,0.307034337789582,0.429,0.432,0.00193449454168253,"4","UGCG"
8.37961625648042e-08,0.439448064804845,0.305,0.286,0.00228378061454117,"4","MXI1"
9.99074667943121e-08,0.200698853938716,0.719,0.739,0.00272287810001218,"4","H1FX"
1.00608751700203e-07,0.425009632011152,0.383,0.385,0.00274199091883734,"4","FNDC3A"
1.15191977840313e-07,0.479257551502931,0.375,0.379,0.0031394421640599,"4","PUM3"
1.53428309902588e-07,0.520591384576862,0.318,0.312,0.00418153515808514,"4","NUDT2"
1.67277838558926e-07,0.408113646269501,0.399,0.406,0.00455899021208496,"4","STARD3NL"
1.72454043854534e-07,0.122760044766939,0.671,0.698,0.00470006251121147,"4","GTF2H5"
2.60989534426114e-07,0.381058101520243,0.422,0.435,0.00711300877124932,"4","SREK1IP1"
2.89361115770658e-07,0.285671748570263,0.546,0.58,0.0078862478492135,"4","DARS"
3.58901724537899e-07,0.28029187557345,0.521,0.542,0.00978150760055591,"4","TES"
3.98078356590232e-07,0.395344750631704,0.384,0.387,0.0108492275305102,"4","SERINC1"
5.33733625004758e-07,0.435995486144448,0.37,0.37,0.0145463762158797,"4","NPDC1"
6.65167446866094e-07,0.292266336990411,0.512,0.542,0.0181284735968885,"4","ECH1"
7.58146756750555e-07,0.23638280470983,0.544,0.575,0.0206625317084796,"4","RNMT"
7.72010617825492e-07,0.167663101513101,0.728,0.741,0.021040377378216,"4","FKBP1A"
8.78779508269367e-07,0.11123531327151,0.289,0.367,0.0239502567183733,"4","MED11"
8.92887911713237e-07,0.173903412255966,0.781,0.821,0.0243347671458326,"4","TSC22D1"
1.0024031994071e-06,0.17339554807832,0.674,0.72,0.0273194967966411,"4","UBXN1"
1.11200947957432e-06,0.385733255377967,0.435,0.455,0.0303067063563185,"4","GATAD1"
1.2264020517304e-06,0.489253836944687,0.336,0.333,0.0334243615178603,"4","ST3GAL1"
1.26199039154198e-06,0.152775410720879,0.795,0.828,0.0343942861310851,"4","SPCS2"
1.33551492008342e-06,0.175613082202355,0.651,0.684,0.0363981236319535,"4","GOLGB1"
1.50698857499251e-06,0.29142019874371,0.511,0.547,0.0410714666228457,"4","CPNE3"
1.54188024968135e-06,0.278354445594711,0.513,0.542,0.0420224043248156,"4","DYNC1I2"
1.69011590105451e-06,0.118373456373109,0.812,0.814,0.0460624187673396,"4","EIF3H"
1.75318483235237e-06,0.313536069424996,0.512,0.538,0.0477812994209314,"4","HOXB3"
2.10250034764802e-06,0.110381897091444,0.802,0.852,0.057301544474799,"4","LAMTOR5"
2.37516447164349e-06,0.133482487040028,0.24,0.305,0.0647327325101716,"4","TP53I13"
2.74537225350227e-06,0.197464832218054,0.646,0.695,0.0748223753969508,"4","CAPZA2"
3.4034364522317e-06,0.148162172136551,0.748,0.778,0.0927572570691228,"4","RAB13"
3.45628475556703e-06,0.359631228853046,0.419,0.431,0.0941975847282239,"4","PKP4"
3.50351023610358e-06,0.193769763875461,0.68,0.723,0.0954846679747669,"4","SYNE2"
3.70143252550455e-06,0.328511526302719,0.47,0.495,0.100878842050101,"4","TJP1"
4.007896787151e-06,0.185834647254059,0.588,0.625,0.109231219037013,"4","RHOC"
4.5557733033473e-06,0.258068033236264,0.395,0.399,0.124163045609427,"4","SNHG12"
4.95819034223197e-06,0.276911319801205,0.516,0.554,0.13513051958719,"4","FAM127B"
6.65494708393312e-06,0.396313959009576,0.492,0.526,0.181373927825513,"4","DNAJC10"
8.89622051661756e-06,0.313987416131109,0.367,0.362,0.242457593959895,"4","LAMC2"
9.69703750324903e-06,0.277354056961499,0.507,0.534,0.264283060113549,"4","PLP2"
1.00579322610257e-05,0.30680158848258,0.519,0.559,0.274118885841994,"4","HOXB6"
1.24481006588369e-05,0.235040606343171,0.57,0.611,0.339260535355942,"4","FAAP20"
1.28425283975992e-05,0.16927683451843,0.637,0.681,0.35001026894817,"4","VIMP"
1.29462285364225e-05,0.210552647501588,0.595,0.639,0.352836512531659,"4","GNAI2"
1.31702017733057e-05,0.112834885521827,0.251,0.314,0.358940679129674,"4","MRPS18A"
1.4659883060962e-05,0.269056400254852,0.482,0.51,0.399540452943457,"4","NTMT1"
1.65131699819943e-05,0.204034128047771,0.535,0.553,0.450049934689273,"4","EMX2"
1.83928008477941e-05,0.189933622175147,0.594,0.635,0.501277394305781,"4","TMEM141"
2.43762533592078e-05,0.106044268312791,0.308,0.383,0.664350409051848,"4","ZDHHC4"
2.65453114553366e-05,0.107807170103849,0.271,0.338,0.723465918403743,"4","ALG13"
2.80296344990041e-05,0.241488855272501,0.448,0.466,0.763919658635857,"4","KLF3"
2.89893642344683e-05,0.476387968857526,0.444,0.48,0.790076132846198,"4","ECI2"
2.9156267859149e-05,0.39626464657202,0.391,0.406,0.794624924233247,"4","SLC4A7"
3.03427389905086e-05,0.15854142971653,0.245,0.305,0.826961008447322,"4","SHARPIN"
3.22096371296452e-05,0.273077746229275,0.516,0.558,0.877841450331349,"4","NSRP1"
3.29157370079709e-05,0.114962741822667,0.741,0.763,0.897085496415238,"4","QPRT"
3.8189140506033e-05,0.113598589369461,0.279,0.344,1,"4","ECHDC2"
4.10743418022216e-05,0.316865328628772,0.469,0.501,1,"4","TMEM18"
4.90530731186047e-05,0.142174608196877,0.245,0.303,1,"4","FGFR1OP2"
5.43384964965965e-05,0.250068919503952,0.55,0.591,1,"4","DDX18"
5.98321441273241e-05,0.110213808324082,0.249,0.306,1,"4","UBA6"
7.17060818891397e-05,0.128305275479128,0.295,0.363,1,"4","RNF8"
7.48720574554343e-05,0.150561330669665,0.671,0.698,1,"4","ESD"
8.62843289910879e-05,0.262537464486073,0.486,0.523,1,"4","SUMF2"
0.000108007526074357,0.126556456379427,0.25,0.307,1,"4","MAPKAPK5-AS1"
0.000112473399188501,0.324434150045906,0.408,0.428,1,"4","SPIN1"
0.000141000386386981,0.320222218682352,0.428,0.454,1,"4","APPL1"
0.000146067982622486,0.261812416104025,0.493,0.532,1,"4","TM2D1"
0.000160559258894718,0.351292000490123,0.317,0.314,1,"4","CTBS"
0.000166218864350529,0.133312501869083,0.258,0.317,1,"4","RNF13"
0.000177181871738382,0.166250546459755,0.259,0.317,1,"4","HEXIM1"
0.000180313505472765,0.100636054015492,0.312,0.382,1,"4","MAT2A"
0.000210305319438836,0.160610373878312,0.39,0.388,1,"4","PRSS22"
0.000222350675941888,0.15802953124778,0.435,0.439,1,"4","MAFF"
0.00032517719960992,0.113604246675266,0.711,0.757,1,"4","C8orf59"
0.000348015356470865,0.107427583495052,0.75,0.807,1,"4","ROMO1"
0.000379654142172519,0.158032290219677,0.281,0.343,1,"4","PKP3"
0.000401714727793871,0.324600206114275,0.394,0.416,1,"4","EBLN3"
0.000417236774611408,0.364641242748178,0.31,0.312,1,"4","MIR4435-2HG"
0.00042641290449214,0.131258251961616,0.266,0.322,1,"4","SFSWAP"
0.000429265211590089,0.387992428658469,0.333,0.336,1,"4","HLA-DMA"
0.000461266898951989,0.376204579886623,0.364,0.378,1,"4","LAMB2"
0.000477345538680708,0.292962277885639,0.434,0.462,1,"4","BFAR"
0.000488868601370565,0.166667493723397,0.269,0.331,1,"4","VAMP3"
0.000494423867324525,0.127226138326296,0.273,0.33,1,"4","PAXBP1"
0.000522213016913086,0.215974109229694,0.532,0.576,1,"4","IGF2BP2"
0.000528985422039291,0.243931368989953,0.259,0.319,1,"4","TP53I3"
0.000624930311480199,0.118374912778166,0.315,0.382,1,"4","HEXA"
0.00071475689673192,0.116321161688382,0.328,0.398,1,"4","STX10"
0.000740270363404512,0.116412053454835,0.387,0.468,1,"4","NFIB"
0.000767223661777151,0.135900954791499,0.281,0.339,1,"4","DST"
0.000848010356767873,0.112137791471921,0.283,0.341,1,"4","DNAJB14"
0.000868115938295612,0.2700832514512,0.386,0.396,1,"4","RILPL2"
0.000869407485899179,0.25950293083819,0.464,0.492,1,"4","ANKRD12"
0.00089176986556515,0.183369841005421,0.268,0.326,1,"4","ROCK2"
0.00101575599174637,0.363594460448289,0.383,0.402,1,"4","ITGAV"
0.00105705146058931,0.101891325256818,0.735,0.789,1,"4","PSAP"
0.00112789937428102,0.136921733115293,0.505,0.541,1,"4","CTTN"
0.0011623122020528,0.16388612920862,0.257,0.309,1,"4","NMD3"
0.0012508452382793,0.152640146073872,0.264,0.316,1,"4","TTC14"
0.00141866735408012,0.163867739917994,0.28,0.338,1,"4","CDC34"
0.00142068601304951,0.112707860794303,0.282,0.339,1,"4","ANKLE2"
0.001455780471202,0.361573127001919,0.391,0.422,1,"4","SMAP1"
0.00150894675351061,0.1773921369513,0.534,0.567,1,"4","CNN3"
0.00161259112694286,0.221896246172846,0.555,0.61,1,"4","DNAJA2"
0.0016432168314457,0.12857694782286,0.655,0.701,1,"4","PRDX4"
0.00167236156408536,0.254410565201648,0.377,0.389,1,"4","HOXB5"
0.00175355243529413,0.131253867091431,0.681,0.738,1,"4","CD59"
0.00179534172809925,0.146726747716756,0.279,0.337,1,"4","SHISA5"
0.00193133417252848,0.117517092842597,0.272,0.321,1,"4","TMEM263"
0.00200746674438534,0.260984738963305,0.382,0.394,1,"4","ZNF217"
0.00205325474503797,0.158828372732991,0.275,0.331,1,"4","GSTO2"
0.00209739014647489,0.169959957195639,0.254,0.305,1,"4","SLC25A26"
0.00212921670756622,0.117124761270257,0.271,0.322,1,"4","FBXW11"
0.00220380623874137,0.191308767468518,0.248,0.3,1,"4","IGF2R"
0.00223861668918203,0.147730818659924,0.252,0.302,1,"4","ZNF451"
0.00224241688882774,0.111850867358554,0.299,0.356,1,"4","TLE1"
0.00229778607917258,0.357750968398242,0.326,0.333,1,"4","MYO1C"
0.00258947554191776,0.391125035132169,0.326,0.341,1,"4","IFNAR1"
0.00262824602036097,0.101771742254399,0.376,0.45,1,"4","PPP1R10"
0.00269644066404699,0.187916751353142,0.56,0.609,1,"4","TMEM261"
0.00284562987588643,0.228937027419387,0.515,0.557,1,"4","AMD1"
0.00304552719463031,0.138287279817546,0.29,0.345,1,"4","FAM134A"
0.00338011881061752,0.134782552036741,0.281,0.335,1,"4","BRWD1"
0.00340041402472336,0.147609116171126,0.269,0.32,1,"4","VASP"
0.00346897818444527,0.148900824500936,0.63,0.688,1,"4","TM9SF3"
0.00365310582290761,0.133693698605028,0.336,0.4,1,"4","BAZ2B"
0.00370110058519082,0.161872498968359,0.287,0.346,1,"4","FLYWCH2"
0.0037374344582695,0.100111724917688,0.27,0.318,1,"4","CDK6"
0.00378940579031331,0.135680628770029,0.306,0.366,1,"4","RABGAP1"
0.00388731322668378,0.135123841351915,0.285,0.34,1,"4","TMUB1"
0.00393165426833392,0.117325772931625,0.346,0.413,1,"4","PCYOX1"
0.00398266685845807,0.341418041170408,0.316,0.322,1,"4","WBP2"
0.00398645417385088,0.350836489935305,0.366,0.389,1,"4","TLN1"
0.00416262525987138,0.412659074144788,0.336,0.354,1,"4","SEPT10"
0.00464954094634562,0.406431633289716,0.323,0.336,1,"4","ZBTB44"
0.00466785334709815,0.324711481113113,0.384,0.411,1,"4","PDLIM5"
0.0047093469575977,0.151696637094406,0.34,0.408,1,"4","NCBP2-AS2"
0.00490455222242569,0.134106402736853,0.628,0.678,1,"4","CDH1"
0.00501912318788838,0.14440414428487,0.26,0.308,1,"4","ZNF277"
0.00537439060365253,0.317255729293515,0.421,0.44,1,"4","C8orf4"
0.00606314776769344,0.158190503774935,0.29,0.346,1,"4","FRG1"
0.00608006428139521,0.123229959341045,0.652,0.692,1,"4","TMEM205"
0.00612647622527215,0.167249513539629,0.262,0.311,1,"4","CDC42BPB"
0.00700062146710326,0.132773691593079,0.315,0.374,1,"4","GPATCH2L"
0.00761237375149085,0.248880095523339,0.259,0.311,1,"4","DCAF6"
0.0076422337101114,0.152747069361872,0.302,0.361,1,"4","TMEM251"
0.00822158221715632,0.209567665614367,0.458,0.497,1,"4","SH3GLB1"
0.00874697502277936,0.107903424961974,0.329,0.389,1,"4","RBM6"
0.00908068009839196,0.239608231911371,0.336,0.342,1,"4","IRF2"
0.00941185160958887,0.181091788074807,0.278,0.331,1,"4","RAB6A"
0.00947610413177684,0.139468312057902,0.275,0.325,1,"4","ZNF226"
0.00969979111034206,0.237790701526115,0.472,0.514,1,"4","IAH1"
0.00982682235723028,0.171569618584531,0.261,0.307,1,"4","MED13L"
0,4.50233507952952,0.748,0.171,0,"8","LTB"
0,4.55396162250027,0.663,0.102,0,"8","ZG16B"
0,3.87595812001165,0.734,0.21,0,"8","SAA1"
0,3.92633327732852,0.658,0.147,0,"8","SAA2"
0,2.50519161079522,0.788,0.299,0,"8","TGM2"
0,2.50501140662353,0.691,0.205,0,"8","BST2"
0,3.22869208082284,0.629,0.159,0,"8","PIGR"
0,2.62640917299995,0.79,0.344,0,"8","AQP5"
0,3.06474803223716,0.6,0.156,0,"8","SLC14A1"
0,2.11360614797986,0.77,0.33,0,"8","SLC40A1"
0,2.55210482966163,0.833,0.429,0,"8","CXCL1"
0,3.17885912731243,0.451,0.084,0,"8","FAM3D"
0,2.59807455761588,0.471,0.107,0,"8","PDZK1IP1"
0,2.87459485895049,0.428,0.095,0,"8","ADGRF1"
0,2.04077411148115,0.954,0.621,0,"8","MUC5B"
0,3.83547865462408,0.351,0.035,0,"8","VNN2"
0,3.67606573386717,0.328,0.049,0,"8","TFF2"
0,1.77908360351628,0.902,0.632,0,"8","ASPH"
0,2.81538931011094,0.941,0.686,0,"8","LCN2"
0,1.79745929785375,0.996,0.931,0,"8","AGR2"
0,1.11694075714023,1,0.987,0,"8","S100A6"
9.96516256355291e-293,1.54303625848511,0.901,0.583,2.71590540507071e-288,"8","S100A14"
7.01014526882222e-267,2.73294114948412,0.469,0.14,1.91054499156481e-262,"8","S100A1"
1.17464060303732e-263,2.21172620435931,0.575,0.211,3.2013654995179e-259,"8","FAM107A"
3.51773711677127e-255,1.12035287464684,0.983,0.871,9.58724073804843e-251,"8","RARRES2"
2.5433236031802e-235,1.27501379030185,0.912,0.733,6.93157414810731e-231,"8","ATP1B1"
2.23483436691074e-232,1.80448670736162,0.615,0.257,6.09081758357852e-228,"8","MMEL1"
6.02963531256536e-230,1.95257768919534,0.666,0.316,1.64331680808656e-225,"8","TPM2"
3.699337693333e-221,1.7817298584257,0.716,0.396,1.00821749494098e-216,"8","TINAGL1"
6.85709525227877e-213,0.588497805282024,1,1,1.86883274005606e-208,"8","MALAT1"
1.89911232533853e-205,1.67565912454085,0.668,0.309,5.17584073147763e-201,"8","G0S2"
3.8673972855911e-203,1.92500575910393,0.612,0.291,1.054020456215e-198,"8","SIGLEC15"
1.16605180555246e-202,1.73759575530566,0.667,0.338,3.17795759085267e-198,"8","CD44"
1.83521985118203e-202,1.00822944101,0.975,0.926,5.0017081824115e-198,"8","TXNIP"
1.92012790818665e-202,1.24699242144865,0.977,0.798,5.2331166009719e-198,"8","TFF3"
1.44690423725123e-190,1.68741639726932,0.673,0.389,3.94339280820449e-186,"8","IFNGR2"
2.64415649799807e-190,1.9281886602045,0.497,0.195,7.20638411964394e-186,"8","TPCN1"
1.45086786805255e-188,0.817513287059667,0.966,0.857,3.95419528759042e-184,"8","HLA-A"
3.15606310948665e-185,2.07891659598765,0.5,0.194,8.60153439859491e-181,"8","IQCD"
3.30550161697944e-183,0.845621375258935,0.958,0.837,9.00881410691577e-179,"8","CLU"
4.82423353863862e-179,2.1353940918847,0.487,0.199,1.31479660862057e-174,"8","CA8"
9.4109866137292e-171,2.09427491600865,0.566,0.269,2.56487029170576e-166,"8","IL4I1"
1.03018975329477e-169,0.852824795844788,0.816,0.534,2.80767915362956e-165,"8","TMC5"
6.79786154629483e-168,0.377393947104541,1,1,1.85268918582719e-163,"8","RPS19"
9.6601759809571e-165,1.19935963784654,0.827,0.623,2.63278436185005e-160,"8","PROM1"
1.40719725753315e-158,2.1170493282772,0.555,0.269,3.83517540568086e-154,"8","CXCL5"
6.02979136009488e-153,1.16312782387447,0.847,0.676,1.64335933728026e-148,"8","TNFAIP2"
4.2961344601703e-151,2.28812555335427,0.385,0.144,1.17086848577481e-146,"8","SLC6A20"
9.41944244479868e-151,1.16574474939147,0.69,0.386,2.56717484390543e-146,"8","LEMD1"
1.76201376689187e-147,0.696952393573737,0.961,0.902,4.80219232028709e-143,"8","LMAN1"
3.19962082123015e-147,1.25003279615082,0.812,0.586,8.72024658618065e-143,"8","IGFBP3"
1.04335394179202e-145,1.97088581090514,0.406,0.157,2.84355683295998e-141,"8","SELM"
1.37816876667596e-145,1.37864587572633,0.673,0.431,3.75606115669865e-141,"8","SLC9A3R2"
7.19569188749853e-142,1.43654770165995,0.456,0.182,1.96111386701885e-137,"8","MUC5AC"
4.57537187558496e-140,0.797427122555933,0.944,0.887,1.24697185097192e-135,"8","C9orf16"
5.39378319552716e-136,1.41377256743117,0.618,0.36,1.47002167210897e-131,"8","GDA"
2.86680914456117e-135,0.76924872452437,0.901,0.676,7.81320164258702e-131,"8","CLDN10"
6.27540310623675e-134,1.6445373622926,0.536,0.272,1.71029836257376e-129,"8","CRABP2"
7.25419906219561e-130,1.66554574959375,0.652,0.405,1.97705941241079e-125,"8","CXCL3"
2.28235786989336e-129,0.743654406597667,0.927,0.791,6.22033813860736e-125,"8","LY6E"
3.48854443483149e-127,0.286212312597482,1,1,9.50767900268975e-123,"8","MT-CO1"
1.73918106828105e-126,1.83012352035991,0.387,0.156,4.73996408349317e-122,"8","MAP3K5"
9.16754087215375e-124,0.931638751634639,0.842,0.699,2.49852158929678e-119,"8","DHRS3"
2.22497156468476e-123,1.63164864180759,0.517,0.271,6.06393750239184e-119,"8","SOD3"
9.2554610297013e-123,0.995713356790582,0.674,0.382,2.52248334903479e-118,"8","LAMB3"
2.16599325022179e-122,1.0762822081632,0.765,0.596,5.90319800415446e-118,"8","SLFN5"
4.63311668109751e-115,1.26493311973472,0.662,0.44,1.26270962026632e-110,"8","NFKBIZ"
7.13872953877496e-115,1.29739637551823,0.586,0.339,1.94558934849773e-110,"8","IFI27L2"
3.54127772875203e-110,0.711204863367167,0.935,0.871,9.65139832194079e-106,"8","CTSB"
1.553146701523e-105,1.03065080072719,0.693,0.488,4.23294602033078e-101,"8","SDC4"
3.58472778713211e-105,0.893928420296095,0.474,0.218,9.76981711104986e-101,"8","TFF1"
4.38267314807488e-100,0.517169696469584,0.964,0.845,1.19445373977633e-95,"8","TPM1"
4.58930727971986e-99,0.7464865215833,0.847,0.728,1.25076980601485e-94,"8","QSOX1"
4.46373125257261e-93,0.645521184259972,0.811,0.635,1.21654531557614e-88,"8","TSPAN1"
1.03827035842493e-92,0.494237383977804,0.991,0.973,2.8297020348513e-88,"8","PPDPF"
1.16237304322867e-91,1.08385670178246,0.589,0.361,3.16793149201541e-87,"8","RRAS"
6.33500092413206e-90,0.12460919550894,0.884,0.663,1.72654115186295e-85,"8","CD55"
1.37231597780092e-89,1.75252659931705,0.315,0.132,3.74010996589862e-85,"8","CD40"
2.05268173404997e-89,1.12930136164416,0.676,0.464,5.5943787979798e-85,"8","CXCL8"
6.94480934901491e-89,0.789463539934274,0.851,0.745,1.89273833998052e-84,"8","XBP1"
3.29372177910319e-88,1.64881227833422,0.361,0.166,8.97670933676784e-84,"8","PGM5"
6.84525032834255e-88,0.321831924029469,0.976,0.857,1.86560452448648e-83,"8","SLPI"
6.14544190768237e-87,0.720341630965896,0.754,0.547,1.67487873751975e-82,"8","HLA-B"
1.35304179802055e-86,0.59596048865306,0.918,0.827,3.68758011632522e-82,"8","S100A13"
1.22106429978029e-85,0.544164583612858,0.948,0.869,3.3278886426212e-81,"8","ELF3"
1.38886895472941e-85,0.42395015818993,0.973,0.842,3.78522344921953e-81,"8","CP"
6.92745575645831e-85,1.34884781882785,0.475,0.267,1.88800879186515e-80,"8","PAX2"
1.43805082769675e-81,0.247111844992035,1,1,3.91926372580471e-77,"8","RPL35A"
8.81226722667523e-81,0.713594377638029,0.83,0.699,2.40169530995807e-76,"8","LITAF"
1.81437356400752e-78,0.674274975011924,0.891,0.801,4.9448937113461e-74,"8","NFKBIA"
6.27964753175908e-78,0.259759904878278,1,1,1.71145513830562e-73,"8","RPS15A"
4.2888375219337e-77,1.41827801156048,0.465,0.273,1.16887977822781e-72,"8","TNF"
6.68383224487791e-77,0.739926449806311,0.824,0.688,1.82161164001903e-72,"8","HLA-DMB"
3.65133472883308e-76,0.916337459595978,0.667,0.52,9.95134766996167e-72,"8","STARD10"
1.61184432135821e-75,1.0587981468606,0.615,0.438,4.39292051342965e-71,"8","CLDN1"
4.0323662018742e-75,0.594841440999241,0.923,0.833,1.09898108465879e-70,"8","P4HB"
6.19413335584595e-75,0.94955565476253,0.638,0.45,1.68814910480226e-70,"8","PXDN"
1.20357356498681e-74,0.324490785717662,0.999,0.995,3.28021939401504e-70,"8","NEAT1"
8.43601592758666e-74,0.568914523450793,0.582,0.336,2.29915178090447e-69,"8","IGF2"
5.72828013931245e-73,0.914736180158512,0.699,0.567,1.56118546916821e-68,"8","GOLM1"
5.74548488727377e-73,0.762927605026996,0.746,0.611,1.56587445117759e-68,"8","GPRC5C"
1.65873326751185e-72,1.14360142845556,0.566,0.395,4.5207116472768e-68,"8","FSTL1"
1.78367424227987e-70,0.31747973421333,1,0.996,4.86122577990955e-66,"8","FTL"
2.38116672830109e-70,1.33766103875933,0.426,0.247,6.48963180131178e-66,"8","ERMP1"
6.73687836140952e-70,0.491521307508543,0.895,0.816,1.83606882861855e-65,"8","SPINT1"
1.88721800107925e-69,1.11398185623736,0.524,0.327,5.14342394014138e-65,"8","ADAMTS1"
1.75053002767249e-67,0.304975618028682,0.992,0.976,4.77089453741861e-63,"8","ZFAS1"
2.07542051237328e-66,0.808636563156901,0.675,0.521,5.65635106442214e-62,"8","PRSS8"
2.36169145868238e-66,0.520745330527391,0.913,0.868,6.43655390149296e-62,"8","PNISR"
1.61080483009782e-65,1.31373364565849,0.377,0.198,4.39008748394861e-61,"8","GCNT3"
5.66337033683258e-64,0.354760344038308,0.945,0.92,1.54349495160035e-59,"8","TMEM59"
1.02372189048379e-63,1.27852981089608,0.406,0.228,2.79005164032451e-59,"8","CDC42EP5"
1.09035333643659e-63,0.702835010777693,0.768,0.673,2.97164898312428e-59,"8","AES"
2.27481945096786e-63,1.56461379253204,0.321,0.161,6.19979293166782e-59,"8","B3GNT3"
7.10453059218354e-63,1.36542939926905,0.382,0.213,1.9362687675937e-58,"8","ZC3H12A"
5.68928583121403e-62,0.218687294546559,1,0.999,1.55055796043907e-57,"8","FAU"
1.96210960860528e-61,0.147691521382373,0.999,0.998,5.34753352729283e-57,"8","B2M"
2.36801158825166e-60,0.653433069633376,0.797,0.717,6.45377878262109e-56,"8","RRBP1"
4.64602777816591e-60,1.20956405467969,0.352,0.183,1.26622841066134e-55,"8","TNFRSF14"
4.70190297396714e-60,0.928875769755864,0.626,0.485,1.281456636525e-55,"8","ANKRD12"
1.17291196003958e-59,1.15725752298015,0.452,0.282,3.19665425589186e-55,"8","SELENBP1"
1.8298883272542e-59,1.54007738417804,0.307,0.152,4.9871776470986e-55,"8","RAPGEF3"
4.9914302846615e-59,1.48791280542638,0.318,0.162,1.36036440978165e-54,"8","SMIM1"
6.25677613782543e-58,0.924783553710865,0.567,0.41,1.70522176860294e-53,"8","SLC25A37"
3.15180456235097e-57,0.220072257382935,1,1,8.58992815423134e-53,"8","RPS15"
5.16130943479194e-56,0.350768539904721,0.988,0.983,1.4066632733582e-51,"8","CCNI"
1.63337659949226e-55,0.298211628878795,0.988,0.979,4.45160458425621e-51,"8","SPINT2"
3.09508070574953e-55,0.946271459638262,0.595,0.433,8.43533295544977e-51,"8","C8orf4"
7.70725724220894e-55,1.0122079837043,0.578,0.431,2.10053588879163e-50,"8","TESC"
9.21488930236803e-55,0.891519130374186,0.574,0.424,2.51142593046738e-50,"8","BID"
1.31292794401559e-54,1.04269759311084,0.369,0.2,3.5782538186201e-50,"8","SLCO4A1"
7.38487862234851e-54,0.441595141663568,0.942,0.896,2.01267481973486e-49,"8","SSR2"
6.30795129162966e-53,0.730001811512549,0.645,0.511,1.71916904502075e-48,"8","TAPBP"
8.26237543793932e-53,0.948713974963142,0.368,0.2,2.25182780185598e-48,"8","TMEM45B"
4.97208103179959e-52,0.440649900587331,0.993,0.983,1.35509096440666e-47,"8","ALDOA"
5.52841520173384e-52,0.599256058559267,0.474,0.278,1.50671427908054e-47,"8","NDRG1"
1.24498793572352e-51,0.244664219887341,1,0.997,3.39309012002088e-47,"8","RPL35"
1.83937406844194e-51,1.36703263017019,0.325,0.178,5.01303008613166e-47,"8","IL10RB"
2.91554814397084e-51,0.738022476065445,0.593,0.422,7.94603491157812e-47,"8","PHLDA1"
5.45794290054452e-51,0.27471920259518,0.956,0.916,1.4875077581144e-46,"8","CLDN4"
4.12511591099374e-50,0.953393042386465,0.51,0.359,1.12425909038223e-45,"8","LINC00958"
5.8268045326489e-48,1.16976063521625,0.374,0.221,1.58803730732813e-43,"8","SMAD3"
7.2676514348992e-48,1.16004335749777,0.414,0.269,1.98072572206743e-43,"8","PRKAB1"
1.31724763007638e-47,0.203812669600451,1,1,3.59002669101016e-43,"8","RPL34"
2.50276312774739e-47,0.708049810322465,0.652,0.528,6.82103062836274e-43,"8","RNF114"
3.42580462349011e-46,0.986991966945417,0.442,0.286,9.33668792085994e-42,"8","LYPD1"
1.77305994155138e-44,1.07969437863966,0.403,0.256,4.83229756470412e-40,"8","NBL1"
4.92738589827424e-44,1.11030316403802,0.426,0.29,1.34290975271566e-39,"8","ETV6"
7.31828297533812e-44,0.42849770875208,0.878,0.833,1.99452484209865e-39,"8","MYDGF"
7.68403205953672e-44,0.953779761705155,0.442,0.285,2.09420609750614e-39,"8","FXYD3"
1.13373260986487e-43,0.554431756517627,0.717,0.618,3.08987485492571e-39,"8","NME3"
1.60581371811501e-43,0.43050877413429,0.894,0.807,4.37648470735064e-39,"8","BCAM"
3.84454850616044e-43,0.299887482856228,0.933,0.913,1.04779324986897e-38,"8","CLIC1"
4.10000259664637e-43,0.149898983396657,0.637,0.472,1.11741470769e-38,"8","GDF15"
7.44399264720342e-43,0.866299143718264,0.48,0.335,2.02878575606882e-38,"8","DPP7"
2.08567487534184e-42,0.363658729135528,0.909,0.878,5.68429830525665e-38,"8","KDELR1"
2.24484628008962e-42,0.758981487765802,0.557,0.424,6.11810405175625e-38,"8","NUCB2"
1.10260368976136e-41,0.946332779553311,0.5,0.351,3.0050360960756e-37,"8","CXCL2"
3.8693863520719e-41,1.11528526835313,0.494,0.377,1.05456255639367e-36,"8","SMARCA2"
6.44742748352613e-41,0.459039130439699,0.549,0.379,1.75718188636021e-36,"8","SLC44A4"
1.08069164563784e-40,0.803112171861071,0.588,0.467,2.94531701102137e-36,"8","CTSH"
1.51273215445389e-40,0.381406427872357,0.894,0.87,4.12280021374864e-36,"8","FKBP2"
1.64406098709135e-40,0.109590401939474,0.407,0.243,4.48072381421876e-36,"8","MMP10"
3.17727283264179e-40,0.410134587285426,0.511,0.342,8.65933937808193e-36,"8","GPRC5A"
3.53180226656983e-40,0.221736114361078,0.868,0.747,9.62557389730942e-36,"8","KRT7"
3.79075506862275e-40,0.223948727486712,1,0.995,1.03313238640244e-35,"8","RPS21"
